source_id1,source_id2,R_chance,s[kau],d1[pc],d1_err[pc],d2[pc],d2_err[pc],absMagG1,absMagG2,M1[Msun],M2[Msun],mu1ra[mas/yr],mu1ra_err[mas/yr],mu1dec[mas/yr],mu1dec_err[mas/yr],mu2ra[mas/yr],mu2ra_err[mas/yr],mu2dec[mas/yr],mu2dec_err[mas/yr],RV1[km/s],RV1_err[km/s],RV2[km/s],RV2_err[km/s],gal_b[deg],ruwe1,ruwe2,bp_rp1,bp_rp2,RA1[deg],DEC1[deg],RA2[deg],DEC2[deg],e,e0,e1,A_G1[mag],A_G2[mag],vp[km/s],vp_err[km/s],vr[km/s],vr_err[km/s],v[km/s],v_err[km/s],vc[km/s],vp/vc,s/r_M,(v_sys/vc)*(s/d),flag
2917996455873854464,2917996455873854208,5.378007757018288e-07,0.6224581395542488,139.93705796952102,0.23579272924727818,139.9748697606,0.2291690279006099,6.450586472425473,6.664607046223292,0.7719423318302197,0.7460542035209329,-38.80695262137113,0.009450871,-8.213479071036405,0.011406216,-37.44282190853991,0.009266796,-8.180228108686446,0.011067309,46.666386,0.3260808,46.998714,0.39562798,-19.842393523798933,1.0632055,1.0357759,1.3086615,1.3983555,90.49493455252285,-20.697388850544584,90.49625531522658,-20.697402067067532,0.99,0.7138741860305297,1.0,0.0,0.0,0.9052971507882558,0.008782554640324276,-0.33232799999999685,0.5124836119161872,0.9643675807540047,0.19936094451824027,1.470852954804906,0.6154912684037368,0.07186910518821357,0.0007843422779526274,P
3424521220607643648,3424527100418560384,0.00011910123045849578,1.5745987344553718,81.25882121493666,0.11400286277190877,81.02438323676158,0.17046544695244,5.988290843007433,9.716551534061875,0.8291626261592685,0.3831956058189111,24.95988179397773,0.017982498,-30.542629540448253,0.011862648,26.083402654898283,0.02646932,-29.060453649453606,0.01817444,31.91563,0.25402895,33.855297,2.435866,-0.7390374928557016,0.97763765,1.2046053,1.1368389,2.540536,89.48700181133394,22.817724206110146,89.49212797976242,22.815146054169603,0.63,0.3581925805770837,0.8680203656569233,0.0,0.0,0.7157816923815078,0.009982630232752863,-1.939667,2.4464172560543895,2.067523035430932,1.709662342702544,0.8264555036270863,0.8660861827891986,0.20343322909060194,0.0041170840684732505,P
2919850472996904192,2919850507356645376,2.083983184324379e-05,9.726780053512798,149.5186840464396,0.3236821281724451,149.28562601490015,0.46462507577303014,8.35825980660695,9.274747411256902,0.5442370789283928,0.43492529846714956,70.15265239642909,0.0127167255,-56.85259627406458,0.015120555,70.29773948234947,0.018660221,-57.109075718839634,0.021718496,78.411804,2.0054295,81.369415,7.096228,-15.055928057390576,0.9256837,1.0149812,1.9901905,2.3452835,99.11174519333109,-27.13839054358576,99.09249439081209,-27.132642205404768,0.81,0.642214134695996,0.9650241064127576,0.0113680116,0.0108520966,0.20875031953529397,0.01811886731021566,-2.957611,7.38085098044013,2.964968722133016,4.764506336949334,0.29883520110118905,0.6985466195617587,1.39832851495303,0.10813342747440965,P
1092120921069497088,1092121024148713856,2.5445628402012132e-05,7.142172899376283,124.4302060103083,0.2123902835815047,124.88626229445788,0.3564267508255491,4.643628421805641,5.85207288570081,1.0216914295443877,0.8465408904909865,-44.03729022036791,0.0078095817,-11.243877688474345,0.01247587,-43.34073520536221,0.01257343,-10.779119781082894,0.019082736,-13.240947,0.18190186,-13.482685,0.26712695,33.06418756016458,1.0135927,1.4069209,0.7749748,1.0499916,123.83679137021579,66.3080171259034,123.79723601517607,66.30675972380467,0.89,0.7188766582427429,1.0,0.0,0.0,0.49439413672510013,0.010424025940020806,0.2417379999999998,0.32322389131834406,0.5503297403122576,0.14383576070185983,0.48171392758409165,1.026323110906514,0.7433312591307283,0.017180273798708953,P
1092276433245657984,1092275677331413632,4.0216047858526675e-10,0.24671366605174497,72.073075388132,0.06627258319743784,72.16171844825313,0.06613993348760953,8.397086916678603,9.19090470673688,0.5381874784188292,0.4434595495275646,-59.8174691876554,0.007853632,-161.87054513260645,0.012382676,-58.56898579644824,0.007886774,-157.6796959077122,0.012198379,56.655914,0.5201822,57.182224,11.146602,36.55486348513332,1.1529487,1.0901009,1.8912277,2.1328335,131.6241859978381,64.60475259593544,131.62574072202094,64.60407468729042,0.49,0.3896851846458089,0.8616088416133427,0.0,0.0,1.4949254055528345,0.00579761002043769,-0.5263099999999952,11.156327628913202,1.5848672449979215,6.555834058250665,1.8787544269954766,0.7957002703879371,0.035422809717766755,0.0007189599880373334,P
1092404595069445760,1092404595069446016,3.774173935668737e-11,1.3442471396902087,174.8390674466626,0.7807672840877037,175.32897245857572,0.6041164598988411,5.0510278307717655,6.722148302583497,0.9571191817019772,0.7391325950540892,-100.14150426454985,0.018372849,-107.01091846806162,0.020223899,-99.68463072468302,0.01428119,-106.32811438757963,0.016090717,-30.165436,0.4015218,-30.077446,1.3456613,35.34783756718125,1.312796,1.1333505,0.8490162,1.279706,128.58465251328636,64.24718683290148,128.58176127747598,64.2454596953443,0.99,0.7329978586389836,1.0,0.0,0.0,0.6821022364940574,0.020819844641522707,-0.08799000000000134,1.4047957733391827,0.6877540993190774,0.7166367632697065,1.0580216132702525,0.6446959380968966,0.1468254838700196,0.004397107491797869,P
1092655111921512704,1092655111921512832,5.993116000819185e-08,0.5417174612615345,131.30842530362324,0.3743617686438693,131.66774049847317,0.30161095595691173,5.7806407253346,8.496720250305941,0.8574885820754973,0.5275701581530567,-25.59474946993373,0.013242137,-52.49083982887508,0.020064695,-26.465746515945856,0.010694894,-51.459345813204614,0.017774746,24.752989,0.23644108,27.396524,1.9718549,35.358507856743614,1.4615996,1.0802641,1.0095263,1.9125538,129.36248516422907,65.8075465212478,129.36115152537377,65.80855379086462,0.98,0.7282782354661518,1.0,0.0131394662,0.0114901272,0.8417309686240075,0.014489180655151312,-2.643535,1.9854962488215795,2.774308620136864,1.6107620416897293,1.5060403966677167,0.5589033139392753,0.0654796298753876,0.0005919662951691789,P
1093235550982117376,1093235581045721088,2.5526902682674163e-07,0.5834167269096445,140.32640898904205,0.2462366363170775,140.9020533889486,0.24780018919970812,5.045849534829875,7.479924535541157,0.9578967145417067,0.6484885275479478,-38.47761843006411,0.009771082,-36.231178987089024,0.012401094,-38.245039014867224,0.00952282,-33.8669257075569,0.011982581,61.2552,0.22936636,60.380093,0.9083748,35.85960298750148,0.9689283,1.0865159,0.8775549,1.5898676,131.84691125756584,67.63409452426737,131.84880614622563,67.6349966688729,0.85,0.6656303658240126,0.9846577888804553,0.0,0.0,1.5835145342174886,0.01147374317130902,0.8751069999999999,0.9358916167613628,1.809234794471693,0.4383409115334637,1.5628754055350405,1.0132058695205983,0.06548193450933107,0.0009008085110207611,P
1090012912463906816,1090012916762117376,7.886227863468371e-07,0.5761193662612564,142.7547653363156,0.33909556265182206,143.5499938999094,0.32691669610324625,6.204822501409915,8.000215698384086,0.8020781160622139,0.586020549252359,9.679477855838837,0.012178235,-38.01171248094123,0.012447108,9.642346461981198,0.011799277,-36.99708110283085,0.01247245,-27.765625,0.42349634,-25.311018,1.5601968,35.06624432351072,1.2908064,1.1430522,1.2451649,1.8949747,126.96960518555215,61.31589661297476,126.97192188044056,61.315754334160175,0.59,0.30090749150107216,0.8241426640155625,0.0,0.0,0.6890562703343227,0.011958036136655166,-2.4546069999999993,1.620437269410951,2.5494889817640014,1.3787601617509746,1.4619848542355134,0.4713156010734716,0.06956163535322045,0.0004984339294408828,P
1098913325948337920,1098913463387290752,3.234608470007178e-05,5.0322446277464525,99.37672535988193,0.15273513292729368,99.3449131718873,0.18763113908487922,8.986642920613484,9.497864814428151,0.46755389583002066,0.40790185678682706,-35.4320949508474,0.014113576,-102.11475297167922,0.014027813,-34.651967744447845,0.01902347,-101.8717063324942,0.017854344,48.815853,1.3805373,50.71696,2.0442443,25.63944820115466,1.0455076,1.0516372,2.1248026,2.2732077,107.30603890808887,61.15830873078467,107.32031666374488,61.1705740167905,0.76,0.6340464811395483,0.9593685243906618,0.0,0.0,0.3848782327706687,0.011117120994555967,-1.9011070000000032,2.46499600170609,1.939674993268121,1.7771408956532604,0.3928485642460548,0.9797114404867876,0.7650892889198116,0.04444592338354572,P
1088103370004599296,1088103168141624448,2.4750343555745323e-05,3.018047266423992,181.19937152850596,0.48676743006342194,179.85589108188563,0.5258366545233322,4.73051115862404,5.398074683599875,1.0072960960675628,0.907087786546184,38.06157368896078,0.012839446,-37.285532550930114,0.014632952,38.47111320206247,0.013968626,-37.27002640328699,0.014846182,-31.187143,0.32351553,-29.908295,0.5233216,29.91367277087131,0.85275936,1.0733478,0.8048706,0.9187374,116.09906710883189,62.728750795558824,116.10697132209346,62.72587196958573,0.8,0.64973019098285,0.9685430814377415,0.0,0.0,0.3508230883319223,0.016243557830053032,-1.278848,0.6149528855091483,1.3260954137658223,0.5599041994486299,0.7501367428227329,0.46767884880800503,0.3102980168412723,0.0059403666094871,P
4493725673655319808,4493725673655317888,7.298425001777866e-05,2.3148591529319567,109.53832189251179,0.2279032692062593,109.4224190525618,0.23581923231858626,8.858353398352495,9.046964931985114,0.4828166749447647,0.46040923291145996,-32.15065090303717,0.018164968,47.84085489425739,0.017282316,-32.29413197564952,0.018765565,47.124730616504095,0.017767174,-39.220432,2.351594,-37.37973,2.520599,22.30000339486564,1.1408794,1.0933945,2.1273851,2.189783,263.9487426762089,12.374351436025782,263.94536829567335,12.369493864656022,0.9400000000000001,0.7366764417516477,1.0,0.0,0.0,0.37904623173468815,0.012891037249983705,-1.8407020000000003,3.450429457874572,1.8793243196947853,2.2951479692998795,0.6012215197546356,0.6304601869363902,0.3390659575662673,0.008271956473684356,P
